PRCP ID,Statistical Outlier %,Statistical Outlier Score
1001160889, 22.76316,1
1001160905, 43.95324,2
1001160911,4.10293,1
1001160920,0.35630,3
1001160940,1.56608,1
1001160959,1.02342,3
1001160963,1.59213,1
1001160978,7.29202,1
1001160982,4.30507,1
1001160994,1.40820,1
1001160995,3.68192,1
1001160996,3.21408,1
1001161003,9.41280,1
1001161004,3.44977,1
1001161005,6.54726,1
1001161008,4.07572,1
1001161019,6.06793,1
1001161041,5.68714,1
1001161045,5.46144,1
1001161046,1.78728,1
1001161061,8.76190,1
1001161063,1.86410,1
1001161069, 12.20180,1
1001161082,0.69041,3
1001161094,5.21858,1
1001161100,4.45411,1
1001161108,5.58741,1
1001161120,3.95612,1
1001161121,5.18117,1
1001161124, 73.55914,2
1001161129,1.43393,1
1001161143,2.84910,1
1001161144,0.59948,3
1001161148, 10.84130,1
1001161155,4.43190,1
1001161159,3.15940,1
1001161171,232.51476,2
1001161176,0.27800,3
1001161188,2.63952,1
1001161199,4.35589,1
1001161210,0.99813,3
1001161211,6.42275,1
1001161214,8.97825,1
1001161225,6.87130,1
1001161231, 30.05923,1
1001161232,0.31100,3
1001161241,1.64334,1
1001161247, 36.53189,2
1001161266, 15.30491,1
1001161271,3.85100,1
1001161297,7.41452,1
1001161303,1.97431,1
1001161311,2.38663,1
1001161314, 13.81783,1
1001161317,4.78940,1
1001161319,7.82853,1
1001161320,0.18770,3
1001161321,8.89560,1
1001161326,4.01499,1
1001161327,5.23162,1
1001161329,4.80072,1
1001161339,2.16064,1
1001161341,1.32522,1
1001161352,2.89177,1
1001161353, 11.38798,1
1001161360,1.08215,3
1001161361,1.91803,1
1001161375,3.54086,1
1001161376,2.23568,1
1001161377,1.78451,1
1001161384,3.67300,1
1001161394,1.56010,1
1001161399,1.61485,1
1001161403,   1527.26123,2
1001161404, 38.01710,2
1001161409,8.51300,1
1001161418,3.38315,1
1001161421,6.22484,1
1001161422,9.61610,1
1001161423,4.03874,1
1001161437,1.66121,1
1001161444,8.69937,1
1001161454, 24.65460,1
1001161458, 10.35013,1
1001161461,5.06532,1
1001161462,3.60832,1
1001161485,1.52350,1
1001161491,3.82990,1
1001161496, 27.17919,1
1001161499,5.12808,1
1001161500,3.57246,1
1001161501,0.26600,3
1001161507,0.72200,3
1001161508,7.58271,1
1001161513,3.35108,1
1001161514,1.59086,1
1001161524,0.32502,3
1001161547,3.87619,1
1001161550,1.54768,1
1001161571,3.85780,1
1001161589,1.16385,3
1001161598, 11.24385,1
1001161623,6.84804,1
1001161631,6.13757,1
1001161643, 17.07378,1
1001161644,2.71839,1
1001161645,3.24629,1
1001161647,2.64086,1
1001161650,3.65736,1
1001161658, 15.83038,1
1001161659, 19.97291,1
1001161663,3.80201,1
1001161691,0.77420,3
1001161695,2.59672,1
1001161698,2.79519,1
1001161708,0.88887,3
1001161714, 23.08517,1
1001161717,8.11678,1
1001161718,233.50275,2
1001161725,0.17900,3
1001161734, -7.84241,3
1001161736, 26.06100,1
1001161737,8.48790,1
1001161738,2.20006,1
1001161754,1.57048,1
1001161765,2.37440,1
1001161767,2.04877,1
1001161768,4.86885,1
1001161776,3.71437,1
1001161781, 17.40186,1
1001161782,5.27423,1
1001161789,7.64609,1
1001161804,5.77120,1
1001161805,5.75310,1
1001161822,2.68524,1
1001161826,3.66274,1
1001161830, 16.80657,1
1001161869,7.34746,1
1001161889, 28.24876,1
1001161892,7.87329,1
1001161901,2.89250,1
1001161917,5.18407,1
1001161925,3.33170,1
1001161930,8.70636,1
1001161933,6.25498,1
1001161935,6.80807,1
1001161942,0.74332,3
1001161952, 21.19968,1
1001161976,4.67719,1
1001161983,2.69685,1
1001162013,2.05350,1
1001162016,1.78245,1
1001162017,6.41921,1
1001162021,6.19887,1
1001162022, 20.32636,1
1001162023,4.71740,1
1001162025,1.95038,1
1001162037,7.16107,1
1001162046,4.67652,1
1001162053,7.04645,1
1001162055,2.30274,1
1001162079,1.57978,1
1001162081,   1466.99139,2
1001162090, 15.86884,1
1001162102,2.44634,1
1001162120, 79.64164,2
1001162122, 11.25360,1
1001162137,3.83417,1
1001162154, 24.99726,1
1001162159,6.22771,1
1001162160,3.04475,1
1001162173,2.01178,1
1001162180,3.41221,1
1001162181,1.72833,1
1001162199, 24.24076,1
1001162203,7.42296,1
1001162204,2.46975,1
1001162232,0.81290,3
1001162236,2.08500,1
1001162239, 21.34462,1
1001162242,3.53278,1
1001162255,1.38910,1
1001162277,2.33680,1
1001162285, 20.82738,1
1001162291,170.61980,2
1001162292,9.34980,1
1001162320,1.20400,3
1001162338, 40.43460,2
1001162345,0.74700,3
1001162360,4.06531,1
1001162364,2.23800,1
1001162380,7.70035,1
1001162385,2.94041,1
1001162389, 10.86540,1
1001162393,3.11668,1
1001162396,7.00470,1
1001162403,5.23766,1
1001162405,2.24143,1
1001162411,0.37544,3
1001162412,2.78080,1
1001162419,0.47900,3
1001162425,0.47387,3
1001162426,7.13114,1
1001162442,3.19479,1
1001162455, 34.93595,2
1001162462,4.92768,1
1001162465,7.98809,1
1001162467,1.84094,1
1001162470,7.83147,1
1001162493,3.16866,1
1001162496,7.26772,1
1001162498,9.35063,1
1001162507,9.78119,1
1001162517, 20.28649,1
1001162522,3.48165,1
1001162527,4.27502,1
1001162533,2.81900,1
1001162546, 11.37366,1
1001162551,2.29761,1
1001162555,1.64860,1
1001162572,3.67896,1
1001162575,1.70392,1
1001162585, 16.02118,1
1001162598,1.93189,1
1001162600,6.35240,1
1001162601, 17.61871,1
1001162603, 15.26507,1
1001162604,8.79240,1
1001162613,3.52162,1
1001162621,4.51044,1
1001162624,269.19965,2
1001162628,5.26760,1
1001162629,4.12732,1
1001162638,4.75274,1
1001162644,9.01444,1
1001162656,3.60555,1
1001162662, 12.64336,1
1001162728,1.15834,3
1001162739, 10.71655,1
1001162751,0.52314,3
1001162770,3.30535,1
1001162772,0.51714,3
1001162774, 60.85993,2
1001162785,3.36079,1
1001162787,4.65335,1
1001162796,3.13305,1
1001162804, 69.57625,2
1001162809, 16.68159,1
1001162814, 12.48925,1
1001162823,5.05265,1
1001162831, 28.10001,1
1001162834,1.18260,3
1001162838,6.44068,1
1001162860,2.42357,1
1001162861,7.49983,1
1001162877,2.57490,1
1001162878,4.33318,1
1001162885,0.63229,3
1001162888,4.38592,1
1001162892,1.85626,1
1001162895,109.52848,2
1001162905,2.28494,1
1001162916,9.09399,1
1001162933,7.31195,1
1001162934, 22.70904,1
1001162944,4.71080,1
1001162945,0.35446,3
1001162951,9.14182,1
1001162962,3.91804,1
1001162976,3.21070,1
1001162987,2.95194,1
1001162994,0.59016,3
1001163018,2.03080,1
1001163022,1.45854,1
1001163041,0.89013,3
1001163044,2.50258,1
1001163063,5.52843,1
1001163064,7.24119,1
1001163067, 12.51148,1
1001163080,6.18859,1
1001163096, 16.99712,1
1001163110,0.64690,3
1001163119,9.54176,1
1001163130, 20.70355,1
1001163131, 36.27676,2
1001163132, 32.48016,1
1001163134,7.64587,1
1001163137,1.24400,1
1001163139,1.95886,1
1001163145,2.81788,1
1001163149,5.10173,1
1001163154,0.43234,3
1001163159, 70.51374,2
1001163169,6.19878,1
1001163173,5.28338,1
1001163180,3.82327,1
1001163185,2.96889,1
1001163192,5.63307,1
1001163193,5.16476,1
1001163196, 11.23943,1
1001163197,7.99330,1
1001163199, 16.15910,1
1001163204, 21.18854,1
1001163209,0.14710,3
1001163210,1.49890,1
1001163211,1.92731,1
1001163227,0.26200,3
1001163232,1.89286,1
1001163240, 54.97959,2
1001163242,3.63911,1
1001163246,7.16024,1
1001163255,6.48152,1
1001163258, 18.50310,1
1001163260,2.27983,1
1001163264,0.86739,3
1001163268,3.30107,1
1001163276,8.21584,1
1001163278,1.95458,1
1001163282,7.86498,1
1001163284,6.46861,1
1001163292,5.87602,1
1001163302, 13.00870,1
1001163305,2.57531,1
1001163307, 13.71037,1
1001163320, 10.85900,1
1001163352,6.69096,1
1001163375,8.30366,1
1001163379,4.85030,1
1001163408,5.16699,1
1001163410, 17.83060,1
1001163421,7.28102,1
1001163491,3.49800,1
1001163494,7.99879,1
1001163496, 13.03977,1
1001163514,1.07985,3
1001163521,3.09848,1
1001163537,3.37218,1
1001163538,8.43543,1
1001163545,5.15737,1
1001163554,9.87413,1
1001163556,5.66699,1
1001163561,9.25712,1
1001163564,2.99636,1
1001163583,4.20386,1
1001163586,4.51245,1
1001163589,2.26304,1
1001163606,9.64648,1
1001163612,3.81646,1
1001163621,0.81898,3
1001163631,3.08131,1
1001163651,1.99566,1
1001163659, 11.73248,1
1001163665,1.64127,1
1001163666,2.84032,1
1001163672,5.77584,1
1001163680,2.05070,1
1001163682,1.22177,3
1001163687,8.73852,1
1001163691,3.29986,1
1001163699,6.72741,1
1001163701,0.25690,3
1001163709,3.69887,1
1001163716,3.81702,1
1001163719,2.56768,1
1001163725,6.14358,1
1001163727, 10.80401,1
1001163729,8.34567,1
1001163732, 11.33629,1
1001163750,7.15862,1
1001163793,2.60732,1
1001163816,2.91757,1
1001163820,6.54546,1
1001163829,4.21313,1
1001163862,5.59464,1
1001163866,2.16955,1
1001163867, 55.39734,2
1001163870,2.74631,1
1001163875,3.94953,1
1001163882,0.88615,3
1001163895,9.64256,1
1001163909,8.09288,1
1001163939,3.94862,1
1001163963,2.70515,1
1001163998,9.18805,1
1001164032,7.13674,1
1001164038, 25.03403,1
1001164056,4.66895,1
1001164074,1.37277,1
1001164089, 19.20933,1
1001164092, 53.70621,2
1001164096,   2158.24844,2
1001164101, 10.60486,1
1001164104, 43.66901,2
1001164114, 21.32745,1
1001164120,2.82884,1
1001164123, 13.81245,1
1001164130,3.46938,1
1001164133,1.41100,1
1001164134,0.69408,3
1001164137,0.50810,3
1001164140,8.88778,1
1001164147,9.34456,1
1001164163,2.24014,1
1001164166,5.27913,1
1001164176,3.41966,1
1001164178,5.01683,1
1001164190,7.03553,1
1001164192,6.17522,1
1001164195, 12.15211,1
1001164196,8.02096,1
1001164202, 27.89600,1
1001164212, 18.29048,1
1001164219,9.40493,1
1001164220,0.48100,3
1001164230,2.11607,1
1001164247, 12.42742,1
1001164251,1.11031,3
1001164254,6.04898,1
1001164260,4.05237,1
1001164262,4.30225,1
1001164266,1.71570,1
1001164267,0.93810,3
1001164268,3.56212,1
1001164281,0.68306,3
1001164289,5.56400,1
1001164296,8.51810,1
1001164297,2.55529,1
1001164301,7.81904,1
1001164307,3.63022,1
1001164311,2.48847,1
1001164319,0.12950,3
1001164328,4.42458,1
1001164345,3.50664,1
1001164348,3.02066,1
1001164350,2.56010,1
1001164362,6.66430,1
1001164402,2.86375,1
1001164404,0.21200,3
1001164410,9.57271,1
1001164424,6.43479,1
1001164425,3.42659,1
1001164434, 11.42501,1
1001164436,5.47530,1
1001164440, 10.09117,1
1001164460,4.60782,1
1001164465,5.67292,1
1001164491, 76.19741,2
1001164492,3.00694,1
1001164501,7.14177,1
1001164506, 19.97457,1
1001164515,224.55203,2
1001164517,2.94320,1
1001164530,3.96804,1
1001164533, 18.26260,1
1001164537,2.61896,1
1001164538, 46.55006,2
1001164540,8.76523,1
1001164541,4.23100,1
1001164542,4.68782,1
1001164545,0.71256,3
1001164557,6.78376,1
1001164567,0.84016,3
1001164568, 64.68072,2
1001164579,1.49192,1
1001164589,2.28750,1
1001164596,7.28693,1
1001164600, 16.91100,1
1001164601,4.15310,1
1001164615,1.06765,3
1001164618,9.21078,1
1001164620,0.90172,3
1001164621,1.98541,1
1001164622,4.32766,1
1001164628,3.62802,1
1001164630,5.82286,1
1001164631,1.38031,1
1001164632,172.65354,2
1001164638,0.97517,3
1001164639,0.57634,3
1001164642, 21.76546,1
1001164644,2.30241,1
1001164659,2.18906,1
1001164664,7.85690,1
1001164667, 38.15372,2
1001164674,3.49767,1
1001164687, 13.75702,1
1001164689, 36.83455,2
1001164690,5.16076,1
1001164706,6.38383,1
1001164723,3.75130,1
1001164732,1.40292,1
1001164737,5.21830,1
1001164755,1.35541,1
1001164765,3.89190,1
1001164781,3.23500,1
1001164785,6.36168,1
1001164794, 14.76804,1
1001164809,5.32006,1
1001164825, 16.12377,1
1001164838,3.98752,1
1001164842,4.44792,1
1001164845,1.77094,1
1001164847,1.20794,3
1001164851, 16.93364,1
1001164877, 13.59699,1
1001164878,1.19476,3
1001164892,2.32684,1
1001164895,7.07884,1
1001164900,8.31030,1
1001164913,9.51190,1
1001164931,2.49056,1
1001164940,3.31735,1
1001164945,2.34866,1
1001164947,5.10618,1
1001164960,2.08590,1
1001164963,6.74487,1
1001164979,0.32500,3
1001164996,6.85363,1
1001165007,1.81860,1
1001165020,0.63680,3
1001165022,3.73885,1
1001165036,7.08564,1
1001165038, 11.62944,1
1001165045,0.76385,3
1001165047,2.69623,1
1001165055,2.87038,1
1001165066,3.84160,1
1001165068,0.54650,3
1001165076,2.20765,1
1001165085, 12.91310,1
1001165091, 14.01831,1
1001165101,7.87446,1
1001165126,4.09152,1
1001165137,3.57153,1
1001165141,8.49753,1
1001165153,4.95954,1
1001165166,1.59823,1
1001165168, 44.24606,2
1001165170,3.17479,1
1001165176,7.52489,1
1001165201,2.70824,1
1001165202,3.44670,1
1001165203,4.50356,1
1001165208, 25.36751,1
1001165212,5.60136,1
1001165218,5.56750,1
1001165226, 30.94412,1
1001165231,0.44146,3
1001165234,3.89546,1
1001165236,1.98362,1
1001165237, 18.06700,1
1001165239, 63.56729,2
1001165244,9.32351,1
1001165266, 11.93045,1
1001165267, 41.58179,2
1001165269, 30.07976,1
1001165288,2.47211,1
1001165291, 12.97830,1
1001165305,8.54323,1
1001165312,3.38418,1
1001165355,394.75695,2
1001165362, 63.63340,2
1001165395, 12.99993,1
1001165404,4.29753,1
1001165409,6.56019,1
1001165410,4.11386,1
1001165411,6.56214,1
1001165416, 10.10767,1
1001165423,2.29876,1
1001165431,7.61842,1
1001165438,1.00905,3
1001165439, 25.21348,1
1001165441,1.26155,1
1001165443,1.26404,1
1001165444, 66.45720,2
1001165467, -4.35362,3
1001165469, 38.40066,2
1001165474,4.86053,1
1001165492, 10.60428,1
1001165496,7.22594,1
1001165500,6.08160,1
1001165503, 13.30831,1
1001165508,3.92455,1
1001165510,5.87430,1
1001165512, 16.52565,1
1001165521, 11.94161,1
1001165527,1.52859,1
1001165536,3.25600,1
1001165538,0.10850,3
1001165539, 64.21207,2
1001165540, 58.45994,2
1001165544, 13.32824,1
1001165554,5.09817,1
1001165555,4.71931,1
1001165565,1.08600,3
1001165579,9.26314,1
1001165581,2.57878,1
1001165597,4.61548,1
1001165599,3.77075,1
1001165608,4.17095,1
1001165614,5.52293,1
1001165622,7.96888,1
1001165623, 15.44644,1
1001165630, 57.61757,2
1001165632,5.42377,1
1001165638,3.07560,1
1001165642,2.45964,1
1001165645,1.61006,1
1001165652,2.64541,1
1001165656,0.85848,3
1001165658, 10.00582,1
1001165674,0.63990,3
1001165675,2.33612,1
1001165691,6.25122,1
1001165693, 75.58415,2
1001165694, 14.89061,1
1001165701,6.87380,1
1001165703,1.01224,3
1001165709,1.66178,1
1001165712,1.09127,3
1001165715,5.73240,1
1001165727,8.58560,1
1001165733,4.41302,1
1001165743, 12.97688,1
1001165754,5.71172,1
1001165759,5.58549,1
1001165761,4.32970,1
1001165764, 18.07742,1
1001165766,7.35800,1
1001165773,4.62544,1
1001165776,0.54356,3
1001165783,1.83867,1
1001165790,3.72221,1
1001165794,1.88964,1
1001165799,7.67616,1
1001165837, 14.80700,1
1001165840, 10.42252,1
1001165842,9.89644,1
1001165936,0.68400,3
1001165937,0.77322,3
1001165945,4.72350,1
1001165947,1.45386,1
1001165999,3.93428,1
1001166007,8.80600,1
1001166008,5.84599,1
1001166041, 12.92917,1
1001166208,0.35100,3
1001166213,4.22268,1
1001166222,6.57578,1
1001166224,3.04383,1
1001166571, 36.67996,2
1001166577,2.72016,1
1001166582,0.40074,3
1001166634, 14.28877,1
1001166637,4.16930,1
1001166638,4.71570,1
1001166644,2.44656,1
1001166659, 10.46860,1
1001166679, 17.09502,1
1001166698, 15.70594,1
1001166699,0.55858,3
1001166700,4.55770,1
1001166710,3.35526,1
1001166711, 10.25893,1
1001166727,6.49058,1
1001166730, 19.48362,1
1001166739,2.49457,1
1001166748,0.56750,3
1001166749,4.34510,1
1001166768,0.88358,3
1001166769,8.16065,1
1001166771,5.03884,1
1001166786,4.62754,1
1001166789,4.75169,1
1001166792, 21.69457,1
1001166796,2.08563,1
1001166803,4.04204,1
1001166807,1.53735,1
1001166812,7.92276,1
1001166819, -0.29928,3
1001166825,4.58463,1
1001166826,0.31727,3
1001166828,2.38654,1
1001166850,0.56922,3
1001166854,6.44499,1
1001166856,2.83232,1
1001166892,4.94657,1
1001166895,8.66397,1
1001166915,2.60658,1
1001166919,0.62026,3
1001166929,5.74112,1
1001166933,1.52112,1
1001166939,8.90364,1
1001166945,3.82891,1
1001166948,5.51548,1
1001166952,7.49401,1
1001166964,5.47100,1
1001166966,5.86894,1
1001166973,2.26834,1
1001166976,0.81249,3
1001166984,7.92021,1
1001166988, 12.90774,1
1001166994, 18.01424,1
1001166995, 30.31626,1
1001167004, 10.77984,1
1001167006, 31.55030,1
1001167010,7.99877,1
1001167011,7.57392,1
1001167012,0.58300,3
1001167013, 20.73931,1
1001167022,6.13213,1
1001167023,6.94395,1
1001167029,7.17898,1
1001167035,2.54176,1
1001167038,1.41838,1
1001167040,8.45160,1
1001167042,7.80002,1
1001167043,2.89931,1
1001167051,8.77898,1
1001167052,7.76397,1
1001167054,9.25833,1
1001167074,2.59770,1
1001167076, 13.06104,1
1001167085,2.20700,1
1001167090,1.25370,1
1001167113,1.41024,1
1001167120,4.60487,1
1001167141,5.51699,1
1001167159,5.10010,1
1001167160,7.29626,1
1001167163,3.55424,1
1001167172, 10.05750,1
1001167177,1.66194,1
1001167178,4.32953,1
1001167190, 16.34417,1
1001167191,8.37193,1
1001167209,9.46421,1
1001167214,3.57368,1
1001167217,2.93828,1
1001167218,9.66851,1
1001167226,1.81977,1
1001167227, 17.16625,1
1001167236,5.75238,1
1001167238,8.10032,1
1001167240,2.20506,1
1001167245, 10.81549,1
1001167248,2.94506,1
1001167260,3.07790,1
1001167266,3.95643,1
1001167290,4.09113,1
1001167291,2.71670,1
1001167296, 18.55834,1
1001167301,6.72743,1
1001167311,9.63196,1
1001167317, 10.72001,1
1001167324, 22.97049,1
1001167332,1.94339,1
1001167353,1.59525,1
1001167359,2.75745,1
1001167378,1.86560,1
1001167380,2.68931,1
1001167385, 13.10050,1
1001167388,2.57289,1
1001167389, 16.98891,1
1001167403, 24.25810,1
1001167407, 17.98767,1
1001167414,2.62814,1
1001167436,1.89872,1
1001167437,1.48759,1
1001167442,1.20312,3
1001167465,3.71145,1
1001167467,3.26010,1
1001167474,2.00533,1
1001167483,2.53130,1
1001167484,743.17347,2
1001167488, 17.80336,1
1001167496, 15.69552,1
1001167497,5.39790,1
1001167499,3.47800,1
1001167500,9.04220,1
1001167505,5.54940,1
1001167509,1.00644,3
1001167515,5.30960,1
1001167516,0.19400,3
1001167532,6.48370,1
1001167539, 49.50614,2
1001167552,4.34553,1
1001167553,3.32147,1
1001167584,0.53246,3
1001167595,0.78866,3
1001167599,4.56836,1
1001167602,1.81072,1
1001167616,3.61762,1
1001167618, 27.43499,1
1001167626, 31.80584,1
1001167630,8.51132,1
1001167631, 15.08552,1
1001167640,1.64783,1
1001167647,9.07521,1
1001167665,9.46989,1
1001167671, 13.70899,1
1001167713,3.73208,1
1001167714, 23.62677,1
1001167721,5.94950,1
1001167722,2.01724,1
1001167723,2.34304,1
1001167724,6.77578,1
1001167730,0.51406,3
1001167744,8.06585,1
1001167747,2.17700,1
1001167748,1.21772,3
1001167761,1.85950,1
1001167784,5.21121,1
1001167785,0.77442,3
1001167800,7.11964,1
1001167808, 12.04450,1
1001167824,2.84972,1
1001167870, 23.88770,1
1001167873,2.92741,1
1001167874,2.06566,1
1001167889, 41.22968,2
1001167891,2.76803,1
1001167897,7.34434,1
1001167905,5.54831,1
1001167927,7.69130,1
1001167928,9.48148,1
1001167931,6.42874,1
1001167934,7.23352,1
1001167942,2.43882,1
1001167952,1.25826,1
1001167959,3.72227,1
1001167972,8.25862,1
1001167978, 12.93265,1
1001167987, 13.00454,1
1001167993,5.02250,1
1001167997,2.89557,1
1001167998, 40.10028,2
1001168001, 37.68300,2
1001168004,679.69466,2
1001168005,5.75509,1
1001168013, 30.98153,1
1001168014, 14.43932,1
1001168022,7.17142,1
1001168032,1.74461,1
1001168036, 25.85910,1
1001168039, 18.43363,1
1001168040,9.79093,1
1001168046,0.92600,3
1001168048,0.93920,3
1001168055, 45.36434,2
1001168062, 15.96232,1
1001168078,1.94449,1
1001168085,4.51429,1
1001168087,1.14148,3
1001168092, 62.62732,2
1001168106,6.56615,1
1001168115,3.86483,1
1001168118, 13.31658,1
1001168149,0.43415,3
1001168151,0.63540,3
1001168153,4.83811,1
1001168154,7.78337,1
1001168156,6.56462,1
1001168159,3.38480,1
1001168160,0.81030,3
1001168162,8.97973,1
1001168164,2.56941,1
1001168165,7.50518,1
1001168166, 12.46889,1
1001168169, 33.79861,1
1001168170,4.47034,1
1001168173,8.44350,1
1001168190,8.24857,1
1001168191,1.32108,1
1001168196,142.75532,2
1001168275,5.12343,1
1001168276,2.01786,1
1001168291,5.17034,1
1001168314,5.85230,1
1001168322,4.84827,1
1001168328,4.11971,1
1001168334,7.99821,1
1001168342, 17.09612,1
1001168343, 16.34045,1
1001168345,2.35348,1
1001168347,5.03040,1
1001168357,4.71191,1
1001168370,3.17500,1
1001168375, 10.15900,1
1001168387,0.68722,3
1001168396,9.83300,1
1001168401,8.51800,1
1001168419, 11.01000,1
1001168429,8.11934,1
1001168437,9.10196,1
1001168477,2.77186,1
1001168481,6.70770,1
1001168483,0.90190,3
1001168489,1.45937,1
1001168506,2.15021,1
1001168508,3.75854,1
1001168514,142.75439,2
1001168522,4.13678,1
1001168525,8.34102,1
1001168526,2.71191,1
1001168527, 10.05906,1
1001168528,5.99328,1
1001168532,7.42144,1
1001168533, 33.39865,1
1001168536,5.24150,1
1001168537, 24.73814,1
1001168538, 14.57312,1
1001168544,5.37137,1
1001168559,2.20279,1
1001168560,7.34431,1
1001168575,1.96121,1
1001168577,2.76904,1
1001168583, 13.15475,1
1001168592, 14.09607,1
1001168593,6.72327,1
1001168601,3.22928,1
1001168608,9.72280,1
1001168623, 19.82284,1
1001168634,4.28543,1
1001168644,6.25788,1
1001168648,2.47518,1
1001168652,0.41218,3
1001168660,2.56910,1
1001168667,2.78472,1
1001168668,4.37958,1
1001168670,1.10628,3
1001168672,1.55986,1
1001168673,4.86984,1
1001168680, 27.06938,1
1001168699,3.40719,1
1001168703,9.12504,1
1001168710,2.17664,1
1001168727,9.09357,1
1001168729,2.09548,1
1001168735, 31.97058,1
1001168737,0.76727,3
1001168739,1.09032,3
1001168758,2.80421,1
1001168760,6.63037,1
1001168771,1.46424,1
1001168777,2.17552,1
1001168781,7.15653,1
1001168792,4.08378,1
1001168793,0.85065,3
1001168800, 11.41234,1
1001168805,1.45720,1
1001168817,0.48930,3
1001168843, 14.27140,1
1001168892,0.09860,3
1001168906, 16.16647,1
1001168916,2.48324,1
1001168927,0.31138,3
1001168952,5.26900,1
1001168954,5.77497,1
1001168963, 12.34745,1
1001168969, 46.10798,2
1001168978,8.49641,1
1001168999, 16.81915,1
1001169001, 20.54669,1
1001169013,4.09530,1
1001169014, 49.45286,2
1001169015,1.85198,1
1001169033,6.70373,1
1001169038,8.17088,1
1001169039,0.97141,3
1001169048, 37.97691,2
1001169053,6.89975,1
1001169061,2.38012,1
1001169066,5.22035,1
1001169070,8.50791,1
1001169073, 13.77646,1
1001169078, 31.97012,1
1001169090,4.56525,1
1001169100,3.73922,1
1001169109,1.43156,1
1001169116, 14.22712,1
1001169120, 18.43902,1
1001169126,3.15234,1
1001169129,3.66976,1
1001169130, 17.86546,1
1001169133,4.80441,1
1001169134,6.15504,1
1001169144,1.25116,1
1001169145,7.38084,1
1001169148,5.55445,1
1001169159, 25.94455,1
1001169160, 16.98291,1
1001169164,3.71284,1
1001169165,2.64680,1
1001169167,3.54781,1
1001169170,2.60406,1
1001169176,4.87254,1
1001169179,2.76026,1
1001169193,4.69855,1
1001169194, 13.50948,1
1001169198, 56.81393,2
1001169207,8.01744,1
1001169213, 11.84668,1
1001169224,7.12948,1
1001169227,3.94984,1
1001169230,1.97476,1
1001169235,2.06832,1
1001169239,3.00616,1
1001169251, 12.54559,1
1001169256,1.30292,1
1001169260,4.01758,1
1001169265,6.17304,1
1001169283,9.24338,1
1001169284,2.03576,1
1001169288,1.52403,1
1001169336,1.59262,1
1001169363,7.80698,1
1001169368, 11.91119,1
1001169381,9.30753,1
1001169391,3.10908,1
1001169402,0.91764,3
1001169405,6.93355,1
1001169406,0.98860,3
1001169407,2.93763,1
1001169435,0.89833,3
1001169438,4.37659,1
1001169443, 13.33043,1
1001169452,4.49646,1
1001169455,9.28970,1
1001169462,3.97898,1
1001169465, 27.21805,1
1001169475, 35.91135,2
1001169477, 30.36596,1
1001169514,2.16825,1
1001169520,5.86909,1
1001169523,9.00169,1
1001169527, 13.29744,1
1001169528,3.13102,1
1001169529,3.13776,1
1001169540,8.18842,1
1001169542,2.86756,1
1001169544,6.49189,1
1001169547, 57.70330,2
1001169550, 20.58232,1
1001169564,8.45526,1
1001169565, 10.53600,1
1001169567,0.92130,3
1001169577,2.91560,1
1001169578,0.89852,3
1001169579,1.67189,1
1001169580,4.65496,1
1001169598,0.89100,3
1001169599, 71.63333,2
1001169603,5.11057,1
1001169606, 10.55295,1
1001169612,3.96242,1
1001169613,4.45670,1
1001169614,5.90060,1
1001169630,0.58462,3
1001169632, 46.95428,2
1001169637,6.02836,1
1001169649,0.91870,3
1001169651,2.58017,1
1001169654,3.98383,1
1001169655, 19.68752,1
1001169662, 12.59181,1
1001169665,7.28603,1
1001169669, 86.37724,2
1001169678,3.83617,1
1001169682,9.84689,1
1001169683, 12.35952,1
1001169688,0.65200,3
1001169693,7.39519,1
1001169704,8.56999,1
1001169716,8.28569,1
1001169719,1.25164,1
1001169720,1.80592,1
1001169722,3.42527,1
1001169724,9.52257,1
1001169728, 12.88748,1
1001169731,4.70584,1
1001169735,9.96638,1
1001169736,5.25021,1
1001169738,1.40109,1
1001169739, 10.92788,1
1001169744,3.06990,1
1001169750,0.51330,3
1001169751,0.99715,3
1001169759,1.59591,1
1001169775,3.86685,1
1001169777, 14.50674,1
1001169782,1.92331,1
1001169783,4.79415,1
1001169787,3.82737,1
1001169804,3.86310,1
1001169831,8.42600,1
1001169866, 15.50801,1
1001169867, 10.86105,1
1001169877, 28.12837,1
1001169887, 41.35696,2
1001169888,0.58382,3
1001169889,1.68115,1
1001169893,3.43460,1
1001169900,7.39589,1
1001169904, 17.58630,1
1001169912,2.42272,1
1001169931, 12.18910,1
1001169944,4.83900,1
1001169969, 15.36510,1
1001169974,1.44442,1
1001169981,5.75888,1
1001169983, 32.44307,1
1001169986,1.42600,1
1001169988,   1215.03217,2
1001169990,0.77736,3
1001169994,6.78116,1
1001170000,4.20678,1
1001170013, 39.47508,2
1001170025,2.31432,1
1001170026, 10.15492,1
1001170032, 17.98077,1
1001170039,0.93170,3
1001170048,3.17184,1
1001170049, 69.62137,2
1001170061,4.91744,1
1001170064,1.61600,1
1001170075,9.51246,1
1001170076,0.67130,3
1001170087,6.75184,1
1001170103,4.42716,1
1001170107,5.17754,1
1001170117, 15.52882,1
1001170119,0.34690,3
1001170122,4.01497,1
1001170123,4.85675,1
1001170139,6.89832,1
1001170143,1.03392,3
1001170145, 41.77235,2
1001170152, 14.57641,1
1001170153,5.71749,1
1001170159, 56.25510,2
1001170165, 12.31486,1
