PRCP ID,Auto-Encoder Outlier %,Auto-Encoder Outlier Score
1001099510,0.000098,1
1001099520,0.000085,1
1001099530,0.000083,1
1001099533,0.000083,1
1001099537,0.000086,1
1001099548,0.000207,2
1001099550,0.000117,1
1001099554,0.000546,2
1001099556,0.000085,1
1001099569,0.000103,1
1001099579,0.000088,1
1001099580,0.000083,1
1001099581,0.00009,1
1001099601,0.000086,1
1001099609,0.000118,1
1001099614,0.00009,1
1001099629,0.000087,1
1001099632,0.000084,1
1001099635,0.000781,4
1001099648,0.000088,1
1001099650,0.000131,1
1001099653,0.000092,1
1001099661,0.00009,1
1001099665,0.000092,1
1001099669,0.000092,1
1001099671,0.00013,1
1001099675,0.000082,1
1001099683,0.000094,1
1001099686,0.000076,3
1001099690,0.000089,1
1001099693,0.000089,1
1001099702,0.00009,1
1001099703,0.000097,1
1001099706,0.000114,1
1001099708,0.000086,1
1001099715,0.000081,1
1001099718,0.000085,1
1001099725,0.000079,3
1001099727,0.00008,1
1001099728,0.000084,1
1001099734,0.000085,1
1001099738,0.000078,3
1001099749,0.00011,1
1001099776,0.000087,1
1001099779,0.000085,1
1001099798,0.000076,3
1001099799,0.000083,1
1001099801,0.000091,1
1001099804,0.000087,1
1001099815,0.000082,1
1001099816,0.00008,1
1001099819,0.000081,1
1001099825,0.000079,3
1001099869,0.000112,1
1001099877,0.000098,1
1001099880,0.000114,1
1001099882,0.00009,1
1001099897,0.000082,1
1001099903,0.000088,1
1001099904,0.000083,1
1001099906,0.000076,3
1001099916,0.000111,1
1001099919,0.000092,1
1001099949,0.00008,1
1001099960,0.00009,1
1001099966,0.000088,1
1001099969,0.000085,1
1001099985,0.000085,1
1001099987,0.00011,1
1001099995,0.000544,2
1001100011,0.000087,1
1001100012,0.000084,1
1001100017,0.000091,1
1001100027,0.000078,3
1001100033,0.000082,1
1001100051,0.000099,1
1001100060,0.000081,1
1001100063,0.000091,1
1001100064,0.000094,1
1001100067,0.000111,1
1001100070,0.000096,1
1001100077,0.000086,1
1001100081,0.000089,1
1001100092,0.000088,1
1001100096,0.000093,1
1001100097,0.000083,1
1001100106,0.000098,1
1001100117,0.000093,1
1001100124,0.000083,1
1001100142,0.000094,1
1001100180,0.000079,3
1001100183,0.000109,1
1001100186,0.000086,1
1001100188,0.000086,1
1001100200,0.000084,1
1001100210,0.000086,1
1001100216,0.000082,1
1001100229,0.000085,1
1001100235,0.000541,2
1001100240,0.0001,1
1001100245,0.000087,1
1001100252,0.000078,3
1001100256,0.000091,1
1001100265,0.000121,1
1001100270,0.000081,1
1001100279,0.000075,3
1001100285,0.000081,1
1001100287,0.000089,1
1001100291,0.000085,1
1001100294,0.000085,1
1001100295,0.000078,3
1001100296,0.000082,1
1001100313,0.000086,1
1001100319,0.000083,1
1001100323,0.000106,1
1001100325,0.000086,1
1001100328,0.000083,1
1001100342,0.000087,1
1001100351,0.00009,1
1001100354,0.00009,1
1001100355,0.000079,3
1001100357,0.000084,1
1001100358,0.000085,1
1001100361,0.000137,2
1001100365,0.000083,1
1001100380,0.000103,1
1001100386,0.000116,1
1001100403,0.000085,1
1001100404,0.000087,1
1001100406,0.000083,1
1001100412,0.000091,1
1001100416,0.000085,1
1001100417,0.000076,3
1001100428,0.000111,1
1001100438,0.000089,1
1001100439,0.000086,1
1001100449,0.000085,1
1001100455,0.000092,1
1001100470,0.000081,1
1001100472,0.000078,3
1001100494,0.000083,1
1001100501,0.000542,2
1001100505,0.000086,1
1001100510,0.000082,1
1001100515,0.00009,1
1001100525,0.000086,1
1001100527,0.000109,1
1001100531,0.000091,1
1001100540,0.000093,1
1001100545,0.000106,1
1001100556,0.000114,1
1001100568,0.000076,3
1001100569,0.000079,3
1001100601,0.000094,1
1001100605,0.000081,1
1001100612,0.000083,1
1001100615,0.00054,2
1001100616,0.000089,1
1001100620,0.000078,3
1001100626,0.000112,1
1001100634,0.000428,2
1001100670,0.000105,1
1001100673,0.000113,1
1001100682,0.000082,1
1001100691,0.000086,1
1001100694,0.000129,1
1001100696,0.000088,1
1001100713,0.000129,1
1001100725,0.000096,1
1001100727,0.000086,1
1001100751,0.000078,3
1001100754,0.000089,1
1001100756,0.000083,1
1001100757,0.000088,1
1001100762,0.000081,1
1001100767,0.000084,1
1001100796,0.000083,1
1001100798,0.000087,1
1001100808,0.000539,2
1001100816,0.000093,1
1001100820,0.000078,3
1001100821,0.000079,3
1001100835,0.000085,1
1001100850,0.000084,1
1001100851,0.00008,1
1001100881,0.000086,1
1001100917,0.000082,1
1001100919,0.00008,1
1001100930,0.000076,3
1001100934,0.00008,1
1001100936,0.000092,1
1001100945,0.000119,1
1001100949,0.000077,3
1001100962,0.000088,1
1001100965,0.000123,1
1001100976,0.000086,1
1001100987,0.000091,1
1001100988,0.000078,3
1001100991,0.000092,1
1001101018,0.000084,1
1001101028,0.000085,1
1001101036,0.000105,1
1001101042,0.00011,1
1001101047,0.000095,1
1001101052,0.000083,1
1001101058,0.000095,1
1001101060,0.000107,1
1001101071,0.000086,1
1001101075,0.000084,1
1001101083,0.000115,1
1001101089,0.000089,1
1001101099,0.000083,1
1001101104,0.000088,1
1001101112,0.000082,1
1001101113,0.000096,1
1001101115,0.000084,1
1001101123,0.000084,1
1001101126,0.000123,1
1001101130,0.000082,1
1001101131,0.000081,1
1001101135,0.000086,1
1001101136,0.000119,1
1001101142,0.000087,1
1001101165,0.000551,2
1001101166,0.000087,1
1001101168,0.000085,1
1001101177,0.000117,1
1001101188,0.00008,3
1001101198,0.000542,2
1001101204,0.000082,1
1001101212,0.000082,1
1001101218,0.000083,1
1001101225,0.000082,1
1001101231,0.000084,1
1001101236,0.000088,1
1001101239,0.000112,1
1001101247,0.000077,3
1001101250,0.000097,1
1001101253,0.000103,1
1001101254,0.000085,1
1001101268,0.0001,1
1001101276,0.000085,1
1001101281,0.000091,1
1001101291,0.000094,1
1001101305,0.000084,1
1001101306,0.000108,1
1001101308,0.00057,2
1001101310,0.000086,1
1001101318,0.000092,1
1001101344,0.000081,1
1001101351,0.000081,1
1001101352,0.000081,1
1001101354,0.000081,1
1001101370,0.000079,3
1001101376,0.000076,3
1001101377,0.000295,2
1001101389,0.000078,3
1001101404,0.000123,1
1001101407,0.000088,1
1001101421,0.000103,1
1001101423,0.000085,1
1001101425,0.000082,1
1001101428,0.000095,1
1001101441,0.000108,1
1001101456,0.000086,1
1001101458,0.000089,1
1001101460,0.000093,1
1001101462,0.000088,1
1001101463,0.00008,1
1001101464,0.000091,1
1001101482,0.000116,1
1001101484,0.000102,1
1001101488,0.000083,1
1001101491,0.000096,1
1001101492,0.000082,1
1001101493,0.000101,1
1001101497,0.0001,1
1001101498,0.000098,1
1001101499,0.000084,1
1001101506,0.000087,1
1001101510,0.000088,1
1001101548,0.000085,1
1001101592,0.000096,1
1001101600,0.000108,1
1001101607,0.000082,1
1001101617,0.000076,3
1001101618,0.000098,1
1001101620,0.000086,1
1001101621,0.000086,1
1001101627,0.000093,1
1001101631,0.000126,1
1001101640,0.000082,1
1001101641,0.000081,1
1001101651,0.000083,1
1001101655,0.00008,1
1001101656,0.000543,2
1001101657,0.000082,1
1001101686,0.000088,1
1001101698,0.000107,1
1001101702,0.000123,1
1001101708,0.000083,1
1001101712,0.000085,1
1001101718,0.000232,2
1001101722,0.000083,1
1001101727,0.000096,1
1001101729,0.000086,1
1001101731,0.000082,1
1001101739,0.000076,3
1001101746,0.000087,1
1001101770,0.000079,3
1001101773,0.000081,1
1001101777,0.000542,2
1001101783,0.000083,1
1001101784,0.000083,1
1001101788,0.000127,1
1001101802,0.000085,1
1001101814,0.000077,3
1001101823,0.000087,1
1001101837,0.00011,1
1001101848,0.000084,1
1001101854,0.000089,1
1001101865,0.000081,1
1001101866,0.000092,1
1001101868,0.00009,1
1001101877,0.000133,2
1001101880,0.000085,1
1001101886,0.000106,1
1001101892,0.000115,1
1001101894,0.000085,1
1001101897,0.000088,1
1001101898,0.000078,3
1001101910,0.000084,1
1001101916,0.000082,1
1001101918,0.000128,1
1001101962,0.000085,1
1001101967,0.000082,1
1001101973,0.000083,1
1001101980,0.000088,1
1001101992,0.000082,1
1001102006,0.000082,1
1001102022,0.000095,1
1001102028,0.000108,1
1001102033,0.000086,1
1001102047,0.000102,1
1001102051,0.000088,1
1001102052,0.00009,1
1001102053,0.000136,2
1001102067,0.000076,3
1001102076,0.000087,1
1001102082,0.000089,1
1001102085,0.000089,1
1001102100,0.000093,1
1001102111,0.000083,1
1001102120,0.000282,2
1001102127,0.000087,1
1001102131,0.000083,1
1001102139,0.000097,1
1001102141,0.000081,1
1001102146,0.000097,1
1001102147,0.000093,1
1001102148,0.000112,1
1001102158,0.000086,1
1001102171,0.000089,1
1001102172,0.00009,1
1001102173,0.000084,1
1001102176,0.000084,1
1001102180,0.000088,1
1001102182,0.00008,3
1001102184,0.000081,1
1001102188,0.000112,1
1001102191,0.000111,1
1001102193,0.000083,1
1001102194,0.000083,1
1001102196,0.000079,3
1001102199,0.000083,1
1001102200,0.000083,1
1001102205,0.000085,1
1001102217,0.000085,1
1001102229,0.000108,1
1001102233,0.000556,2
1001102241,0.00009,1
1001102245,0.000084,1
1001102247,0.000077,3
1001102252,0.000087,1
1001102255,0.000098,1
1001102276,0.000084,1
1001102300,0.000091,1
1001102304,0.000079,3
1001102307,0.000092,1
1001102311,0.000082,1
1001102316,0.000084,1
1001102322,0.000102,1
1001102323,0.000078,3
1001102327,0.000086,1
1001102334,0.000106,1
1001102335,0.000085,1
1001102338,0.000107,1
1001102347,0.000115,1
1001102349,0.000109,1
1001102353,0.000083,1
1001102358,0.000097,1
1001102365,0.000083,1
1001102373,0.00009,1
1001102376,0.00008,3
1001102390,0.000083,1
1001102395,0.000078,3
1001102400,0.000145,2
1001102409,0.000076,3
1001102412,0.000111,1
1001102420,0.000113,1
1001102423,0.000081,1
1001102424,0.000087,1
1001102435,0.00008,3
1001102443,0.000079,3
1001102445,0.000076,3
1001102460,0.000081,1
1001102461,0.000077,3
1001102468,0.000092,1
1001102483,0.000094,1
1001102486,0.000128,1
1001102490,0.000084,1
1001102498,0.000103,1
1001102499,0.000112,1
1001102505,0.000094,1
1001102509,0.000083,1
1001102511,0.000077,3
1001102513,0.000176,2
1001102540,0.000086,1
1001102545,0.000086,1
1001102549,0.000076,3
1001102558,0.000083,1
1001102566,0.000081,1
1001102605,0.000103,1
1001102615,0.000306,2
1001102617,0.000097,1
1001102620,0.000093,1
1001102626,0.000603,2
1001102631,0.000087,1
1001102632,0.000102,1
1001102639,0.000081,1
1001102643,0.000079,3
1001102651,0.00008,1
1001102654,0.000084,1
1001102659,0.000082,1
1001102662,0.000079,3
1001102673,0.000083,1
1001102674,0.000094,1
1001102681,0.000145,2
1001102685,0.000089,1
1001102687,0.000419,2
1001102690,0.000078,3
1001102698,0.000559,2
1001102713,0.000084,1
1001102736,0.000118,1
1001102743,0.000093,1
1001102745,0.000084,1
1001102746,0.000092,1
1001102747,0.000083,1
1001102757,0.000089,1
1001102766,0.000086,1
1001102781,0.000087,1
1001102790,0.000116,1
1001102812,0.000087,1
1001102818,0.000111,1
1001102820,0.000085,1
1001102821,0.000089,1
1001102824,0.000088,1
1001102838,0.000082,1
1001102841,0.000122,1
1001102880,0.000081,1
1001102881,0.000126,1
1001102892,0.000084,1
1001102896,0.000086,1
1001102898,0.000088,1
1001102904,0.000108,1
1001102907,0.000089,1
1001102909,0.000083,1
1001102914,0.000094,1
1001102915,0.000108,1
1001102922,0.000109,1
1001102927,0.000081,1
1001102931,0.000121,1
1001102934,0.000121,1
1001102935,0.000093,1
1001102937,0.000082,1
1001102942,0.000123,1
1001102951,0.000127,1
1001102955,0.000087,1
1001102956,0.000088,1
1001102958,0.000077,3
1001102960,0.000308,2
1001102964,0.000084,1
1001102970,0.000082,1
1001102978,0.000084,1
1001102981,0.000082,1
1001102982,0.000082,1
1001102988,0.000104,1
1001103008,0.000127,1
1001103019,0.000076,3
1001103028,0.000084,1
1001103038,0.000105,1
1001103042,0.000086,1
1001103046,0.000111,1
1001103048,0.000079,3
1001103057,0.000081,1
1001103058,0.000085,1
1001103069,0.000085,1
1001103079,0.000079,3
1001103083,0.000086,1
1001103086,0.000079,3
1001103092,0.000079,3
1001103097,0.000078,3
1001103098,0.000081,1
1001103102,0.000087,1
1001103110,0.000087,1
1001103115,0.00009,1
1001103118,0.000084,1
1001103130,0.000083,1
1001103145,0.000106,1
1001103146,0.000087,1
1001103149,0.000091,1
1001103161,0.000085,1
1001103171,0.00008,3
1001103182,0.000082,1
1001103201,0.000082,1
1001103205,0.000085,1
1001103206,0.000088,1
1001103215,0.00008,3
1001103234,0.000087,1
1001103236,0.000117,1
1001103252,0.000103,1
1001103254,0.000093,1
1001103262,0.000083,1
1001103268,0.000079,3
1001103277,0.000097,1
1001103294,0.000082,1
1001103314,0.000084,1
1001103325,0.000093,1
1001103330,0.000083,1
1001103332,0.000094,1
1001103336,0.000079,3
1001103342,0.000094,1
1001103347,0.000095,1
1001103358,0.000086,1
1001103369,0.000092,1
1001103383,0.00013,1
1001103390,0.000081,1
1001103407,0.000079,3
1001103409,0.000086,1
1001103416,0.000077,3
1001103418,0.000082,1
1001103429,0.000556,2
1001103438,0.000095,1
1001103461,0.000082,1
1001103469,0.000078,3
1001103484,0.000094,1
1001103497,0.000088,1
1001103499,0.000082,1
1001103509,0.000082,1
1001103518,0.000087,1
1001103527,0.000077,3
1001103559,0.000078,3
1001103562,0.00008,1
1001103571,0.000118,1
1001103574,0.000088,1
1001103577,0.000086,1
1001103578,0.000088,1
1001103583,0.00008,1
1001103588,0.000079,3
1001103590,0.00008,1
1001103592,0.000085,1
1001103598,0.00012,1
1001103603,0.000108,1
1001103604,0.000084,1
1001103605,0.000084,1
1001103610,0.000084,1
1001103619,0.000084,1
1001103627,0.000076,3
1001103635,0.000085,1
1001103637,0.000146,2
1001103641,0.000086,1
1001103650,0.000086,1
1001103655,0.000582,2
1001103675,0.000087,1
1001103676,0.000093,1
1001103677,0.000088,1
1001103686,0.00008,1
1001103705,0.000086,1
1001103710,0.000115,1
1001103713,0.000074,3
1001103720,0.000112,1
1001103729,0.000123,1
1001103733,0.000098,1
1001103760,0.000103,1
1001103766,0.000084,1
1001103782,0.000112,1
1001103785,0.000189,2
1001103796,0.000097,1
1001103810,0.000079,3
1001103812,0.000081,1
1001103813,0.000082,1
1001103817,0.000078,3
1001103841,0.000084,1
1001103855,0.000083,1
1001103859,0.000587,2
1001103867,0.000095,1
1001103877,0.000088,1
1001103882,0.000085,1
1001103903,0.000087,1
1001103918,0.00009,1
1001103934,0.000088,1
1001103937,0.00008,1
1001103940,0.000113,1
1001103945,0.000136,2
1001103956,0.000085,1
1001103959,0.000102,1
1001103962,0.000103,1
1001103969,0.000077,3
1001103971,0.000083,1
1001103980,0.000085,1
1001103982,0.00008,3
1001104002,0.000084,1
1001104014,0.0001,1
1001104035,0.000124,1
1001104039,0.000084,1
1001104041,0.000089,1
1001104045,0.000081,1
1001104049,0.000084,1
1001104050,0.00009,1
1001104052,0.000182,2
1001104061,0.000098,1
1001104065,0.000115,1
1001104068,0.000088,1
1001104069,0.000106,1
1001104085,0.000266,2
1001104086,0.000078,3
1001104094,0.000082,1
1001104102,0.000084,1
1001104103,0.000082,1
1001104122,0.000079,3
1001104125,0.000083,1
1001104135,0.000083,1
1001104138,0.000077,3
1001104154,0.000103,1
1001104158,0.000086,1
1001104165,0.000083,1
1001104175,0.000089,1
1001104178,0.000081,1
1001104189,0.000085,1
1001104192,0.000095,1
1001104201,0.000099,1
1001104216,0.00008,1
1001104222,0.000099,1
1001104227,0.000093,1
1001104230,0.000091,1
1001104231,0.000077,3
1001104237,0.000087,1
1001104246,0.000102,1
1001104249,0.000087,1
1001104254,0.000097,1
1001104264,0.000108,1
1001104273,0.000085,1
1001104295,0.000098,1
1001104303,0.000089,1
1001104305,0.00009,1
1001104312,0.000093,1
1001104317,0.000082,1
1001104335,0.000104,1
1001104340,0.000087,1
1001104341,0.000102,1
1001104345,0.000076,3
1001104349,0.000094,1
1001104357,0.000114,1
1001104380,0.000085,1
1001104383,0.000082,1
1001104389,0.000457,2
1001104390,0.000086,1
1001104392,0.000083,1
1001104402,0.000087,1
1001104406,0.000082,1
1001104407,0.00008,1
1001104413,0.000089,1
1001104417,0.000113,1
1001104422,0.000089,1
1001104428,0.000079,3
1001104434,0.000079,3
1001104449,0.000082,1
1001104450,0.000085,1
1001104453,0.000082,1
1001104461,0.000078,3
1001104463,0.000089,1
1001104464,0.00008,1
1001104468,0.000088,1
1001104485,0.000079,3
1001104513,0.000086,1
1001104517,0.000083,1
1001104520,0.000096,1
1001104530,0.000084,1
1001104542,0.000097,1
1001104557,0.000077,3
1001104563,0.000154,2
1001104567,0.000125,1
1001104587,0.000083,1
1001104589,0.000083,1
1001104600,0.000086,1
1001104604,0.00009,1
1001104615,0.000105,1
1001104625,0.000082,1
1001104632,0.00008,1
1001104635,0.000082,1
1001104642,0.000085,1
1001104646,0.000085,1
1001104650,0.000082,1
1001104658,0.000102,1
1001104666,0.000083,1
1001104683,0.000107,1
1001104685,0.00008,1
1001104692,0.000082,1
1001104702,0.000078,3
1001104703,0.000538,2
1001104706,0.000087,1
1001104712,0.000077,3
1001104720,0.000087,1
1001104728,0.00008,3
1001104730,0.000104,1
1001104742,0.00008,1
1001104745,0.000081,1
1001104750,0.000093,1
1001104755,0.000093,1
1001104759,0.000082,1
1001104762,0.000087,1
1001104771,0.000685,2
1001104777,0.000079,3
1001104783,0.000083,1
1001104787,0.000087,1
1001104788,0.00009,1
1001104792,0.000089,1
1001104832,0.000577,2
1001104835,0.0001,1
1001104838,0.00009,1
1001104851,0.000075,3
1001104853,0.000535,2
1001104863,0.000124,1
1001104871,0.00013,1
1001104874,0.000091,1
1001104875,0.000085,1
1001104877,0.00009,1
1001104879,0.000117,1
1001104892,0.000092,1
1001104906,0.000093,1
1001104910,0.000086,1
1001104917,0.000091,1
1001104920,0.000084,1
1001104930,0.000112,1
1001104941,0.000081,1
1001104945,0.00012,1
1001104948,0.00008,3
1001104950,0.00009,1
1001104964,0.0001,1
1001104971,0.000105,1
1001104978,0.000092,1
1001104983,0.000111,1
1001104984,0.000082,1
1001104986,0.000082,1
1001104990,0.000089,1
1001104996,0.000096,1
1001105002,0.000082,1
1001105005,0.000281,2
1001105008,0.00008,1
1001105013,0.000088,1
1001105016,0.000115,1
1001105023,0.000087,1
1001105027,0.000094,1
1001105056,0.000124,1
1001105070,0.000088,1
1001105071,0.000088,1
1001105072,0.000089,1
1001105073,0.000112,1
1001105087,0.000085,1
1001105091,0.000086,1
1001105093,0.000106,1
1001105116,0.000084,1
1001105119,0.000077,3
1001105126,0.000084,1
1001105128,0.000077,3
1001105132,0.000099,1
1001105137,0.000084,1
1001105140,0.000128,1
1001105150,0.000083,1
1001105154,0.00009,1
1001105158,0.00009,1
1001105162,0.000539,2
1001105168,0.000098,1
1001105169,0.000085,1
1001105173,0.000107,1
1001105175,0.000086,1
1001105179,0.000081,1
1001105189,0.000499,2
1001105196,0.000093,1
1001105197,0.000089,1
1001105232,0.000088,1
1001105236,0.000095,1
1001105237,0.000087,1
1001105238,0.000088,1
1001105244,0.000101,1
1001105247,0.000083,1
1001105251,0.000097,1
1001105255,0.000084,1
1001105257,0.000105,1
1001105258,0.000083,1
1001105269,0.000081,1
1001105271,0.000074,3
1001105287,0.000079,3
1001105293,0.000087,1
1001105297,0.000106,1
1001105302,0.000088,1
1001105305,0.000123,1
1001105310,0.000084,1
1001105326,0.000087,1
1001105332,0.000085,1
1001105334,0.000084,1
1001105340,0.000077,3
1001105344,0.000083,1
1001105346,0.000083,1
1001105352,0.000091,1
1001105354,0.000118,1
1001105363,0.000096,1
1001105367,0.00008,1
1001105372,0.000077,3
1001105373,0.000084,1
1001105384,0.000086,1
1001105393,0.000075,3
1001105398,0.00009,1
1001105404,0.000104,1
1001105406,0.000088,1
1001105407,0.000081,1
1001105410,0.000083,1
1001105412,0.000114,1
1001105425,0.000107,1
1001105427,0.000141,2
1001105428,0.000085,1
1001105432,0.000084,1
1001105434,0.000081,1
1001105442,0.000085,1
1001105449,0.000079,3
1001105450,0.000085,1
1001105466,0.000085,1
1001105475,0.000079,3
1001105476,0.000087,1
1001105481,0.00008,1
1001105484,0.000146,2
1001105493,0.000086,1
1001105494,0.000081,1
1001105510,0.000085,1
1001105513,0.000082,1
1001105522,0.000085,1
1001105541,0.000084,1
1001105553,0.000087,1
1001105554,0.000079,3
1001105563,0.000087,1
1001105580,0.00009,1
1001105593,0.000089,1
1001105598,0.000082,1
1001105605,0.000085,1
1001105616,0.000099,1
1001105646,0.000085,1
1001105657,0.000081,1
1001105671,0.000082,1
1001105673,0.000085,1
1001105676,0.000115,1
1001105677,0.000084,1
1001105680,0.000541,2
1001105683,0.000126,1
1001105689,0.000115,1
1001105700,0.00009,1
1001105703,0.000088,1
1001105711,0.000085,1
1001105723,0.000086,1
1001105725,0.00008,3
1001105727,0.000081,1
1001105755,0.000099,1
1001105770,0.000089,1
1001105775,0.000102,1
1001105777,0.000096,1
1001105781,0.000114,1
1001105784,0.000083,1
1001105795,0.00009,1
1001105801,0.000111,1
1001105813,0.000117,1
1001105815,0.000088,1
1001105817,0.000085,1
1001105830,0.000078,3
1001105834,0.000109,1
1001105837,0.000097,1
1001105839,0.000089,1
1001105840,0.000084,1
1001105851,0.00008,3
1001105852,0.000078,3
1001105857,0.000084,1
1001105864,0.000538,2
1001105870,0.000088,1
1001105875,0.000091,1
1001105876,0.000085,1
1001105877,0.000111,1
1001105885,0.000093,1
1001105897,0.000087,1
1001105899,0.000088,1
1001105902,0.000076,3
1001105908,0.000077,3
1001105919,0.000084,1
1001105928,0.000417,2
1001105931,0.000092,1
1001105932,0.000111,1
1001105933,0.000089,1
1001105935,0.000112,1
1001105943,0.000097,1
1001105949,0.000082,1
1001105951,0.000106,1
1001105953,0.000099,1
1001105964,0.000085,1
1001105970,0.000084,1
1001105973,0.000081,1
1001105974,0.000106,1
1001105977,0.000081,1
1001105986,0.000092,1
1001105988,0.000101,1
1001106006,0.000088,1
1001106009,0.000087,1
1001106014,0.000089,1
1001106026,0.000086,1
1001106033,0.000097,1
1001106038,0.000086,1
1001106040,0.000082,1
1001106055,0.000471,2
1001106057,0.000087,1
1001106058,0.00008,3
1001106063,0.000087,1
1001106073,0.0001,1
1001106079,0.000087,1
1001106080,0.000109,1
1001106086,0.000081,1
1001106094,0.000113,1
1001106097,0.000085,1
1001106103,0.000099,1
1001106105,0.000082,1
1001106118,0.000105,1
1001106119,0.000086,1
1001106125,0.000081,1
1001106130,0.000085,1
1001106132,0.000093,1
1001106133,0.000082,1
1001106139,0.0001,1
1001106148,0.000081,1
1001106152,0.000079,3
1001106154,0.000079,3
1001106156,0.000099,1
1001106170,0.000082,1
1001106191,0.000539,2
1001106192,0.000083,1
1001106199,0.000085,1
1001106200,0.000099,1
1001106216,0.000162,2
1001106223,0.000081,1
1001106229,0.000089,1
1001106236,0.000095,1
1001106244,0.000098,1
1001106259,0.000084,1
1001106262,0.00009,1
1001106275,0.000109,1
1001106280,0.00008,1
1001106281,0.000081,1
1001106282,0.000089,1
1001106302,0.000084,1
1001106323,0.000577,2
1001106326,0.000078,3
1001106330,0.000095,1
1001106339,0.000092,1
1001106342,0.000085,1
1001106349,0.000097,1
1001106353,0.000083,1
1001106355,0.000135,2
1001106356,0.000109,1
1001106362,0.000082,1
1001106376,0.000077,3
1001106385,0.00009,1
1001106393,0.000078,3
1001106400,0.000083,1
1001106401,0.000122,1
1001106404,0.000079,3
1001106407,0.000089,1
1001106410,0.000111,1
1001106411,0.000122,1
1001106412,0.000087,1
1001106416,0.000079,3
1001106417,0.000089,1
1001106421,0.000094,1
1001106433,0.000085,1
1001106439,0.000088,1
1001106452,0.000093,1
1001106460,0.000103,1
1001106472,0.000089,1
1001106474,0.000076,3
1001106479,0.000087,1
1001106480,0.000079,3
1001106482,0.000087,1
1001106487,0.000102,1
1001106493,0.000292,2
1001106495,0.000116,1
1001106512,0.000111,1
1001106523,0.000081,1
1001106528,0.000088,1
1001106532,0.000107,1
1001106546,0.000082,1
1001106557,0.000082,1
1001106559,0.000082,1
1001106560,0.0001,1
1001106563,0.000091,1
1001106564,0.000101,1
1001106569,0.000094,1
1001106575,0.000085,1
1001106582,0.000084,1
1001106585,0.000083,1
1001106617,0.000106,1
1001106620,0.000503,2
1001106630,0.000088,1
1001106635,0.000089,1
1001106655,0.000111,1
1001106659,0.000075,3
1001106665,0.000085,1
1001106666,0.000093,1
1001106667,0.000084,1
1001106679,0.00008,3
1001106681,0.000089,1
1001106688,0.000091,1
1001106710,0.000302,2
1001106712,0.000099,1
1001106716,0.00009,1
1001106728,0.000083,1
1001106730,0.000081,1
1001106739,0.00009,1
1001106749,0.000083,1
1001106759,0.000089,1
1001106803,0.000095,1
1001106811,0.000086,1
1001106818,0.000099,1
1001106824,0.000087,1
1001106834,0.00008,3
1001106848,0.000083,1
1001106865,0.000092,1
1001106869,0.000087,1
1001106871,0.000086,1
1001106882,0.000079,3
1001106886,0.000076,3
1001106909,0.000111,1
1001106912,0.000081,1
1001106913,0.000146,2
1001106918,0.000084,1
1001106919,0.000105,1
1001106928,0.000084,1
1001106929,0.000076,3
1001106930,0.000082,1
1001106944,0.000088,1
1001106950,0.000083,1
1001106952,0.000094,1
1001106960,0.000084,1
1001106961,0.000082,1
1001106963,0.000089,1
1001106983,0.000088,1
1001106985,0.000094,1
1001106988,0.000097,1
1001106994,0.000094,1
1001107001,0.000082,1
1001107003,0.000149,2
1001107005,0.000089,1
1001107020,0.000097,1
1001107034,0.000081,1
1001107036,0.000111,1
1001107037,0.000076,3
1001107042,0.000083,1
1001107054,0.000084,1
1001107062,0.000094,1
1001107068,0.000122,1
1001107078,0.000094,1
1001107082,0.000084,1
1001107099,0.000113,1
1001107109,0.000081,1
1001107117,0.000084,1
1001107124,0.000093,1
1001107132,0.000086,1
1001107136,0.000081,1
1001107137,0.000089,1
1001107149,0.000083,1
1001107150,0.000081,1
1001107153,0.000087,1
1001107169,0.000082,1
1001107170,0.000087,1
1001107178,0.000087,1
1001107181,0.000087,1
1001107182,0.000093,1
1001107183,0.000087,1
1001107190,0.000083,1
1001107194,0.000106,1
1001107196,0.000085,1
1001107198,0.000092,1
1001107201,0.000078,3
1001107214,0.000086,1
1001107238,0.00008,1
1001107249,0.000074,3
1001107254,0.00011,1
1001107274,0.000093,1
1001107286,0.000087,1
1001107290,0.000089,1
1001107306,0.000122,1
1001107310,0.000082,1
1001107337,0.000134,2
1001107351,0.000084,1
1001107359,0.000099,1
1001107365,0.000082,1
1001107369,0.000086,1
1001107372,0.000111,1
1001107382,0.000544,2
1001107385,0.000144,2
1001107390,0.000091,1
1001107397,0.000082,1
1001107398,0.00046,2
1001107401,0.000092,1
1001107413,0.000089,1
1001107416,0.000106,1
1001107421,0.000102,1
1001107430,0.000087,1
1001107433,0.000085,1
1001107446,0.00009,1
1001107459,0.000105,1
1001107462,0.000082,1
1001107471,0.000094,1
1001107478,0.000098,1
1001107488,0.000078,3
1001107493,0.000076,3
1001107503,0.000101,1
1001107506,0.000112,1
1001107519,0.000084,1
1001107520,0.000102,1
1001107521,0.00008,1
1001107529,0.00008,1
1001107534,0.000087,1
1001107536,0.000102,1
1001107545,0.000087,1
1001107554,0.000083,1
1001107556,0.000082,1
1001107558,0.000087,1
1001107566,0.000548,2
1001107570,0.000084,1
1001107580,0.000106,1
1001107601,0.000082,1
1001107610,0.000078,3
1001107636,0.000088,1
1001107638,0.000116,1
1001107648,0.000088,1
1001107652,0.000085,1
1001107659,0.000099,1
1001107663,0.00008,3
1001107674,0.000085,1
1001107676,0.000084,1
